Name,SMILES
,CN(C[C@@H](CCN1CCC(N(CC2CCCCC2)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(F)cc1
,CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(F)cc1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1
,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCC(C(=O)O)CC3)C[C@H]2c2ccccc2)CC1
,CC(C)N[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)N2CCC2)C[C@@H]1CS(=O)(=O)c1ccccc1
,CN(C(=O)Cc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,Clc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1
,N=C(N)N/N=C/c1cc(Br)ccc1OCc1cccc(Cl)c1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(Cl)cc1
,CC[N+](CC)(CC)Cc1ccc(NC(=O)C2=Cc3cc(-c4ccccc4)ccc3CC2)cc1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O
,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2
,CCCN1C(=O)[C@@H](CC2CCCCC2)NC(=O)C12CCN(CCCCCCc1ccccc1)CC2
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc([N+](=O)[O-])cc1
,CN(C[C@@H](CCN1CCC2(CCc3ccccc32)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc([N+](=O)[O-])cc1
,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccccc1)CC2
,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccccc1)CC2
,CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccccc1)CC2
,CC(=O)N1CCC(C(=O)N(CCCN2CCCN(Cc3ccc(F)cc3)CC2)c2ccc(C)c(Cl)c2)CC1
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccn2)CC1
 ,CNC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)Nc1ccc([C@H](CCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1
 ,CC(C)c1nnc(CCNC(=O)COCC(=O)NCCCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
,CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(C(Oc2cccnc2)c2ccc(Br)cc2)CC1
,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCN(C(=O)C1CCCCC1)c1ccccc1
,c1ccc(C2CCN(C[C@H]3CNC[C@@H]3c3ccccc3)CC2)cc1
 ,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCC2
,CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1
,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1
,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1
,COc1cc(CN(c2ccccc2)C2CCN(C3(C)CCN(C(=O)c4c(C)cc[n+]([O-])c4C)CC3)CC2)cc(OC)c1OC
 ,CCCCCCCC/C=C\c1c(C)c(/C=C\CCCCCCCC)c2[n+](c1C)CCC2
,COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
,CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
,CN(C[C@@H](CCN1CCC(NC(=O)OC(C)(C)C)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
,c1ccc(CN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3cccc(-c4ccccc4)c3)C2)cc1
,Brc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1
,c1ccc(C2CCN(C[C@H]3CN(c4ccccc4)C[C@@H]3c3ccccc3)CC2)cc1
,c1ccc(CCCN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1
,Clc1ccccc1[C@H]1CN(Cc2ccccc2)C[C@@H]1CN1CCC(c2ccccc2)CC1
,Clc1ccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)cc1
,COc1ccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1
,COC(=O)c1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1
,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCP(=O)(O)c3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1
,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1
,CN(CC(CCN1CCC(c2ccccc2)CC1)C1CCCCC1)S(=O)(=O)c1ccccc1
,CN(CC(CCN1CCC2(CC1)CS(=O)c1ccccc12)C1CCCCC1)S(=O)(=O)c1ccccc1
,COc1ccc(C(CCN2CCC(c3ccccc3)CC2)CN(C)S(=O)(=O)c2ccccc2)cc1
,COc1cccc(C(CCN2CCC(c3ccccc3)CC2)CN(C)S(=O)(=O)c2ccccc2)c1
,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)C1CCCCC1)S(=O)(=O)c1ccccc1
,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](NCCN1CCCCC1)c1ccsc1
,C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C1CCOCC1
,Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1
,Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1
,CC(=O)c1sc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C
 ,Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1
,N#Cc1cccc(C(=O)NCCCN2CCC(COCc3ccc(F)cc3)CC2)c1
,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@H]3c4ccc(C(F)(F)F)cc4C[C@@H]3O)[C@@H](C)C2)CC1
,CO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](N[C@@H]2CCOC[C@H]2C)C1
,CC[C@@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1
 ,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)CO)CC3)C[C@H]2C1
,O=C1CCC(CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1
,Cc1nc2ccccc2n1C1CN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)C1
,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1.[I-]
,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1
,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)COCCOCCOCCN=[N+]=[N-])c1ccccc1
,CCN(C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1)c1ccccc1
,CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)Nc3ccccc3)CC2)c2cccc(Cl)c2)CC1
,Cc1ccccc1N1CCC(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1
,Brc1ccc(COc2ccc(Br)cc2N2CCOCC2)cc1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1
,COc1ccccc1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1
,C/C=C(\C)[C@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)CN(C)S(=O)(=O)c1cn(C)cn1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1
,CN(C[C@@H](CCN1CCC(N2CCOC2=O)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
,CCCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
,CN(C[C@@H](CCN1CCC(NC(=O)OC(C)(C)C)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
,COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cncc2ccccc12
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
,Clc1ccc(COc2ccc(Br)cc2CN2CCOCC2)cc1
,O=C1CC(CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)CN1Cc1ccccc1
,COC(=O)c1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1
,CCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1
,OC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1
,C[N+]1(CCc2ccc(NC(=O)C3=Cc4cc(-c5ccccc5)ccc4CC3)cc2)CCCCC1
,COc1cc(OC)c(OC)cc1CC(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1cccc2ccccc12
,OC1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1
,CCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1
,Cc1nc2cnccc2n1C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)Cc3ccccc3)C2)CC1
,CN(C[C@@H](CCN1CCC2(CC1)CNc1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1
,NC(N)=NN=Cc1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1
,Cc1ccccc1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1
,C[N+]1(Cc2ccc(NC(=O)C3=Cc4cc(-c5ccccc5)ccc4CC3)cc2)CCOCC1
 ,C/C=C(\C)[C@@H]1CC[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1C(=O)C1C(=O)N[C@H](C[C@](C)(O)C(=O)O)C1=O
,NC(N)=NN=Cc1cc([N+](=O)[O-])ccc1OCc1ccc(Cl)cc1
 ,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1
,CCC[C@H](O)[C@H](CNCC1CC1)NC(=O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)NC(C)C
,Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
 ,CC(C)c1nnc(CCNC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccccc1Cl)S(=O)(=O)c1ccccc1
,COC(=O)c1ccc(COc2ccc(Br)cc2C=NN=C(N)N)cc1
,NCC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
,Clc1ccc(COc2ccc(Br)cc2CN2CCCC2)cc1
,CCOC(=O)C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
,COc1ccc(C)cc1S(=O)(=O)N1CCC(CN2CCC(c3ccc(F)cc3)CC2)CC1
,Clc1ccc(COc2ccc(Br)cc2CN2CCCC2)cc1
,COC(=O)c1ccc(COc2ccc(Br)cc2C=NN=C(N)N)cc1
,CCOC(=O)C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
,NCC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
 ,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1
,Cc1c(CNC(=O)c2ccccc2)c(C)[n+]2c(c1CNC(=O)c1ccccc1)CCC2
,CCCCCCCCS(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1
,CN(C(=O)Cc1cccc(F)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,CCN(CC)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1
,CCN(CC)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1
,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(NS(C)(=O)=O)cc3)cc1)CC2
,CCN(CC)c1cc(Br)ccc1OCc1ccc(Cl)cc1
,CCN(CC)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1
,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1
,O=C(c1ccco1)N1CCC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1
,O=C(NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1)Nc1ccc(F)cc1
,Cc1ccc(NC(=O)NCC2(O)CCC(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)cc1
,CN1C(=O)c2ccccc2C12CCN(CC[C@H](CN(C)S(=O)(=O)c1ccccc1)c1cccc(Cl)c1)CC2
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1
 ,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](N(C)S(C)(=O)=O)C1
,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)OC(C)(C)C)cc1
 ,O=C(c1ccccc1)N1CCCC(CCCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)(c2ccc(Cl)c(Cl)c2)C1
,Cc1nc2cc(S(C)(=O)=O)ccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
,Cc1ccncc1CN(c1ccc(N2CCOCC2)cc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1
,Cc1ccccc1N1CCC(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1
,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1
,COC(=O)c1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,COC(=O)c1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,CCN(CC)CCCC(NC(=O)CCOc1cc(-c2cc(Cl)cc(Cl)c2)nn1-c1ccc2ccccc2c1)C(C)C
,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(C)(=O)=O)C1
,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(-c2ccccc2)cc1
,Cc1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1cccc([N+](=O)[O-])c1
,NCc1cc(Br)ccc1OCc1ccc(Cl)cc1
,Cc1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(-c2ccccc2)cc1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1cccc([N+](=O)[O-])c1
,NCc1cc(Br)ccc1OCc1ccc(Cl)cc1
,Cc1ccccc1C1CN(C2CCCCC2)C(=O)N1C1CCN(C(C)CCNC(=O)c2c(C)ncnc2C)CC1
,CCO/N=C(/c1ccc(Br)cc1)C1CCN(C(C)(C)CCNC(=O)c2c(Cl)cncc2Cl)CC1
,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CC(=O)C1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1
,CCCCCCCCS(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1
,CN(C(=O)NC1CCCCC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@@H]2c2ccccc2)CC1
 ,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1
,CN(C(=O)Cc1ccccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccccc1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccccc1
 ,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@H]2C1
,CCOc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1
,CN(CC(CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccccc1Cl)S(=O)(=O)c1ccccc1
,CN(CC(C)(CCN1CCC2C(CCN2C(=O)OC(C)(C)C)C1)c1ccccc1)S(=O)(=O)c1ccccc1
,N#Cc1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,Clc1ccc(COc2ccc(Br)cc2C=NNC2=NCCCN2)cc1
,CN(C[C@@](C)(CCN1CCC2NCCC2C1)c1ccccc1)S(=O)(=O)c1ccccc1
,CCCN1C(=O)[C@H](CC(C)C)NC(=O)C12CCN(CCCCCCc1ccccc1)CC2
,CN(C[C@@H](CCN1CCC(c2cccc(C(F)(F)F)c2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1
,Clc1ccc(COc2ccc(Br)cc2C=NNC2=NCCCN2)cc1
,N#Cc1cccc(COc2ccc(Br)cc2C=NN=C(N)N)c1
,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(-c3ncccn3)cc2)CC1
,C=CCN(C(=O)Nc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,CC(=O)N(CCCN1CCN(Cc2ccc(F)cc2)CC1C)c1ccc(C)c(Cl)c1
,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1
,Cc1cccc(Cl)c1S(=O)(=O)C(=O)N1C[C@H]2CN(CCC(c3ccccc3)C3CCN(S(C)(=O)=O)CC3)C[C@H]2C1
,CN(C(=O)Cc1cccc(Cl)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,Cc1nc2ccccc2n1C1CC2CCC(C1)C2NCC1(c2ccccc2)CCN(C(=O)C(C)(C)C)CC1
,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1
,CN(C(=O)Cc1ccc(-c2ccccc2)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
 ,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1
,O=C1NCN(c2ccccc2)C12CCN(CCOC1(c3ccc(Cl)c(Cl)c3)CCN(S(=O)(=O)c3ccccc3)CC1)CC2
,Cc1ccccc1N1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1
 ,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1
 ,CC(=O)NC(c1ccccc1)C1CN(C2CCN(C(=O)c3c(C)cccc3C)CC2)C1
 ,CC(=O)N1CCC(CCN2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)(c2cccc(F)c2)CC1
,CN(C[C@@H](CCN1CCC(c2ccc(F)cc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1
,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(N2C(=O)c4ccccc4C2=O)C3)(c2ccccc2)CC1
,CN(C(=O)Cc1ccc(Cl)cc1Cl)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12
,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1
,COc1cc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc(OC)c1
,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(O)cc3)cc1)CC2
,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC(c3ccccc3)C3CCN(C(=O)CC(C)C)CC3)C[C@H]2C1
,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC(c3ccccc3)C3CN(C(=O)C4CCCC4)C3)C[C@H]2C1
,COc1ccc(OC)c(S(=O)(=O)N2CCC(CN3CCC(Cc4ccc(F)cc4)CC3)CC2)c1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(OCc2ccccc2)cc1
,NC(N)=NN=Cc1cc(Br)ccc1OCc1ccc(OCc2ccccc2)cc1
,Cc1nn(C)c2ncc(C(=O)NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc12
 ,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(C(F)(F)F)c2)C1=O
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccnc2)CC1
,CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccc4c(c3)OCO4)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1
,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3C#N)c3ccccc3)CC2)CC1
,CN(CC(CCN1CCC(c2ccccc2)CC1)c1ccccc1Cl)S(=O)(=O)c1ccccc1
,CCCN1C(=O)[C@@H](CC(C)C)NC(=O)C12CCN(CCCCCCc1ccccc1)CC2
,CCCCN1C(=O)C(CC(=O)O)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2
,CCCCN1C(=O)C(CCCC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2
,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1ccc(Oc3ccccc3)cc1)CC2
,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(c1ccc(C(=O)OCC)cc1)CC2
,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(C(=O)OCc1ccccc1)CC2
,CC(C)CC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(CCC(C)O)C1=O
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccc(Br)cc2)CC1
,CCNC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
,NC(N)=NN=Cc1cc(Cl)cc(Cl)c1OCc1ccc(Cl)cc1
,CCNC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1
,C=CCN(C(=O)NCc1ccc(C(N)=O)cc1)C1CCN(CCC2(c3cccc(F)c3)CCN(C(=O)c3cc(S(=O)(=O)NC(C)(C)C)c(F)cc3Cl)CC2)CC1
,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2ccccc2Cl)CC1
,Cc1nc2ccccc2n1C1CC2CCC(C1)N2C(=O)CC1(c2ccccc2)CCN(C(=O)c2ccccc2C(=O)O)CC1
,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(Nc2ccccc2)C3)(c2ccccc2)CC1
,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2c(=O)[nH]c4ccccc42)C3)(c2ccccc2)CC1
