mol_bdID,mol_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
51125432,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)N(C)C,active,491.1140000000001,5.173300000000006,1.0,3.0,6.107905397309519
50762076,C[C@@]1(O)CC(=O)OC(CSc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)[nH]2)C1,active,430.4760000000001,4.570600000000003,2.0,5.0,6.102372908709558
51068444,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2C#N)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,674.7500000000003,6.540280000000008,1.0,10.0,6.102372908709558
50004380,O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccn1,active,569.681,8.418000000000005,2.0,4.0,6.102372908709558
51053333,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(F)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,663.695,5.188300000000005,1.0,11.0,6.102372908709558
50529975,COc1ccccc1N1CCC(CNC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)(c2cccc(O)c2)CC1,active,530.7130000000001,6.589700000000008,4.0,5.0,6.098541678603888
50708855,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N[C@H](Cn2cc(CNC(=O)CCCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)C(=O)N[C@H](C2CCCCC2)C(=O)O1,active,1011.3039999999992,4.9152000000000085,7.0,12.0,6.096910013008056
50082530,O=C(NC(Cc1ccc(O)cc1)c1ccccc1)C(c1ccccc1)c1ccccc1,active,407.51300000000015,5.624300000000004,2.0,2.0,6.096910013008056
50053376,O=C(NC(Cc1ccc(O)cc1)c1ccccc1)C(c1ccccc1)c1ccccc1,active,407.51300000000015,5.624300000000004,2.0,2.0,6.096910013008056
50969055,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)CNCc3ccc(O)c4ccccc34)C[C@@H]1O2,active,431.53200000000015,5.177420000000006,2.0,5.0,6.096910013008056
51128140,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccc(N(C)C)c2o1,active,467.6790000000002,7.431800000000008,1.0,5.0,6.096910013008056
50061000,O=C(Nc1ccc(F)cc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,391.83300000000014,6.338300000000003,2.0,2.0,6.096910013008056
51052033,Cc1c(C(=O)Nc2ccc(N3CCC(COc4cccc(C(=O)O)c4)CC3)nc2)oc2ccc(-c3ccccc3)cc12,active,561.6380000000003,7.0491200000000065,2.0,6.0,6.096910013008056
50030318,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,active,430.5830000000001,7.557900000000007,1.0,1.0,6.0915149811213505
50004856,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,active,531.7890000000002,8.360200000000008,1.0,5.0,6.0915149811213505
50004264,CCCCCCN(CCCCCSc1nc2c([nH]1)CCCC2)C(=O)Nc1ccc(F)cc1F,active,478.65300000000025,6.9435000000000064,2.0,3.0,6.0915149811213505
51138737,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccc(N(C)C)c2o1,active,467.6790000000002,7.431800000000008,1.0,5.0,6.086186147616283
51128103,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,590.7840000000002,9.788799999999998,2.0,3.0,6.086186147616283
50474011,COc1ccc(-c2nc(SCCCCCSc3nc4ccccc4[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,active,530.7190000000002,7.691900000000007,2.0,6.0,6.080921907623926
51053332,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,724.601,5.811700000000007,1.0,11.0,6.080921907623926
50474135,CCCCCCCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,494.78600000000023,8.474300000000007,2.0,3.0,6.080921907623926
50009822,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,active,393.56800000000015,6.207900000000006,1.0,4.0,6.076755981369724
50004851,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(C(F)(F)F)cc2)c2ccccc2)n1,active,515.6240000000001,7.132200000000007,1.0,5.0,6.070581074285707
50051800,CCCCCCCN(CCOCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)NC(C)C,active,582.8110000000001,7.260000000000009,2.0,6.0,6.070581074285707
50004255,CCCCCCN(CCCCCSc1nc2c[nH]cnc-2n1)C(=O)Nc1ccc(F)cc1F,active,476.5970000000001,5.959500000000006,2.0,5.0,6.0655015487564325
50061013,COc1ccc(NC(=O)Nc2cnc3ccc(Cl)cc3c2-c2ccccc2)c(OC)c1,active,433.89500000000015,6.216400000000005,2.0,4.0,6.063486257521107
50474020,COc1ccc(-c2nc(SCCCCCSc3nc4ncncc4[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,active,532.6950000000002,6.481900000000006,2.0,8.0,6.055517327849832
50005510,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1,active,538.6930000000002,6.990000000000007,1.0,8.0,6.050609993355087
51053304,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Cl)cc3I)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,806.0459999999999,6.307200000000008,1.0,11.0,6.050609993355087
51105760,COc1c([C@H](CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,active,414.4540000000002,4.822220000000006,1.0,7.0,6.045757490560675
50821460,Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,active,406.5290000000001,5.500900000000004,2.0,2.0,6.045757490560675
50082546,O=C(N[C@H]1c2ccc(O)cc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,active,433.5510000000001,6.1116000000000055,2.0,2.0,6.045757490560675
50082548,O=C(N[C@@H]1c2ccccc2CC[C@@H]1c1ccncc1)C(c1ccccc1)c1ccccc1,active,418.5400000000001,5.8010000000000055,1.0,2.0,6.045757490560675
50082560,O=C(N[C@@H]1c2ccc(O)cc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,active,433.5510000000001,6.1116000000000055,2.0,2.0,6.045757490560675
50039013,Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,active,406.5290000000001,5.500900000000004,2.0,2.0,6.045757490560675
330418,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,active,487.64100000000025,2.891300000000002,3.0,5.0,6.045757490560675
51128094,COC(=O)c1cccc2oc(SCCCCCC(=O)Nc3c(C(C)C)cccc3C(C)C)nc12,active,482.6460000000002,7.152400000000006,1.0,6.0,6.045757490560675
50058736,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(N)=O,active,478.70600000000013,7.357200000000008,2.0,3.0,6.040958607678906
50084911,c1ccc(-c2nc(C3CCCCC3)[nH]c2-c2ccccc2)cc1,active,302.421,5.791400000000005,1.0,1.0,6.040958607678906
50762096,O=C1CC(O)CC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)O1,active,380.4690000000001,3.902300000000002,2.0,5.0,6.040958607678906
50474864,CCCC(N)C(=O)O[C@H]1CC2[C@](C)(CC[C@@H]3OC(C)(c4ccccc4)OC[C@@]23C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,active,658.7920000000003,5.656300000000007,2.0,10.0,6.040958607678906
50602924,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1CCC(F)(F)F,active,519.5200000000003,4.686200000000005,0.0,8.0,6.036212172654444
51061812,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(=O)c1ccccc1,active,732.7860000000002,6.214780000000007,1.0,12.0,6.036212172654444
50009826,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,active,393.56800000000015,6.207900000000006,1.0,4.0,6.033389013318065
50061016,O=C(Nc1ccccc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,391.8330000000001,6.338300000000003,2.0,2.0,6.031984286006359
50329413,CCCCCCCN(CCCCCNc1cc(-c2ccccc2)c(-c2ccccc2)nn1)C(=O)Nc1ccc(F)cc1F,active,585.7430000000002,9.175500000000001,2.0,4.0,6.026872146400302
50880964,O=C(NCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccc(F)cc1F,active,506.6220000000001,7.4961000000000055,3.0,3.0,6.026872146400302
50004356,CC(C)NC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccn1,active,499.6840000000001,7.025700000000007,2.0,4.0,6.026872146400302
50474129,CCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,480.7590000000002,8.085800000000008,2.0,3.0,6.026872146400302
51284235,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,active,462.9370000000002,5.752600000000005,2.0,5.0,6.025949097207123
50474008,COc1ccc(-c2nc(SCCCCCn3c(SC)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,active,544.7460000000002,7.795100000000007,1.0,7.0,6.022276394711152
50623310,CCCCCN(CCCCC)C(=O)Nc1ccc(C)cc1C,active,304.47800000000007,5.517740000000005,1.0,1.0,6.021363051615525
50768371,CC(C)c1cccc(C(C)C)c1NC(=O)OCC(Nc1ccc(CN(C)C)cc1)c1ccccc1,active,473.6610000000001,7.396900000000007,2.0,4.0,6.017728766960431
51053309,COc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1F,active,693.7210000000003,5.196900000000006,1.0,12.0,6.017728766960431
50768370,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1cccc2ccccc12)c1ccccc1,active,493.6510000000001,7.379400000000007,3.0,2.0,6.013228265733755
51284150,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)cn2)CC1,active,496.48900000000015,6.118000000000005,2.0,5.0,6.013228265733755
51284144,CC(C)(COc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1)C(=O)O,active,422.87200000000007,4.829900000000004,2.0,5.0,6.012780770091995
50623304,CC(C)(C)CCN(Cc1cccs1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl,active,419.8050000000002,7.178600000000005,1.0,2.0,6.010550182333308
50602955,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccc(F)cc3)cc(N3CCOCC3)nn12,active,483.54000000000025,4.282900000000003,0.0,8.0,6.00436480540245
51125426,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)/C=C/[C@H](C)C(Cl)(Cl)Cl,active,446.029,5.409200000000004,1.0,2.0,6.0
50004319,CCCCCCN(CCCCCSc1nc2cc(C)ccc2[nH]1)C(=O)Nc1ccc(F)cc1F,active,488.64800000000014,7.526320000000006,2.0,3.0,6.0
50835204,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCO)c2)c2cccnc21,active,571.7220000000003,6.707700000000006,4.0,7.0,6.0
51053316,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3Cl)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,680.1500000000002,5.7026000000000066,1.0,11.0,6.0
51053317,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,663.6950000000002,5.188300000000005,1.0,11.0,6.0
51128152,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,590.7840000000002,9.788799999999998,2.0,3.0,6.0
50004262,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,590.7840000000002,9.788799999999998,2.0,3.0,6.0
50061008,CN(C(=O)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1)c1ccc(F)cc1F,active,423.8500000000001,6.501700000000004,1.0,2.0,6.0
50060992,O=C(Nc1ccccc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,373.8430000000001,6.199200000000003,2.0,2.0,6.0
50053383,O=C(NC(Cc1ccccc1)c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,407.5130000000001,5.624300000000005,2.0,2.0,6.0
50571813,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C3CCCC3)CCN(c3ccccc3OC)CC2)c1,active,564.7040000000003,5.339600000000006,1.0,7.0,6.0
50571814,CCCc1ccccc1OS(=O)(=O)NC(=O)C1(c2cccc(OC)c2)CCN(c2ccccc2OC)CC1,active,538.6660000000002,4.6345000000000045,1.0,7.0,6.0
50571815,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C)CCN(c3ccccc3OC)CC2)c1,active,510.61200000000036,3.990420000000004,1.0,7.0,6.0
50571816,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3)CCN(c3ccccc3OC)CC2)c1,active,496.5850000000003,3.682000000000003,1.0,7.0,6.0
50571817,COc1cccc(C2(C(=O)NS(=O)(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,active,579.7630000000001,5.961900000000007,2.0,6.0,6.0
50571818,COc1cccc(C2(C(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,active,500.6830000000004,7.1275000000000075,1.0,4.0,6.0
50571820,COc1cccc(C2(C(=O)N(C)S(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,active,566.7240000000002,5.052400000000005,0.0,8.0,6.0
50762070,C[C@]1(O)CC(=O)O[C@@H](CSc2nc(-c3ccc(C(F)(F)F)cc3)c(-c3ccc(C(F)(F)F)cc3)[nH]2)C1,active,530.49,6.3300000000000045,2.0,5.0,6.0
50107740,CCOC(=O)C(C)(C)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,319.44500000000005,4.461200000000003,1.0,3.0,6.0
50448221,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,active,423.6010000000002,5.384900000000005,3.0,3.0,6.0
50474015,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,590.7840000000002,9.788799999999998,2.0,3.0,6.0
50474022,CCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)c1nc2cc(Cl)c([N+](=O)[O-])cc2o1,active,650.2010000000001,9.032800000000002,1.0,9.0,6.0
50571799,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncc(Br)cn3)CC2)c1,active,631.5930000000001,5.472700000000006,1.0,8.0,6.0
50571800,CCCc1cnc(N2CCC(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)(c3cccc(OC)c3)CC2)nc1,active,594.7780000000001,5.662700000000007,1.0,8.0,6.0
50571801,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C(F)(F)F)n3)CC2)c1,active,620.6940000000002,5.729000000000006,1.0,8.0,6.0
50571802,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C)n3)CC2)c1,active,566.7240000000002,5.018620000000006,1.0,8.0,6.0
50571803,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,active,552.6970000000001,4.710200000000005,1.0,8.0,6.0
50571804,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nc4ccccc4s3)CC2)c1,active,607.7980000000001,6.529900000000008,1.0,8.0,6.0
50571805,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccc3OC)CC2)c1,active,581.7350000000001,5.323800000000006,1.0,8.0,6.0
50571806,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3)CC2)c1,active,550.7210000000001,5.9202000000000075,1.0,6.0,6.0
50571807,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(=O)c3ccccc3)CC2)c1,active,578.7310000000002,5.556000000000006,1.0,6.0,6.0
50571808,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(C)=O)CC2)c1,active,516.6600000000004,4.262100000000005,1.0,6.0,6.0
50571809,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C)CC2)c1,active,488.6500000000003,4.345400000000004,1.0,6.0,6.0
50571810,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,active,474.6230000000003,4.003200000000003,2.0,6.0,6.0
50073276,CCCc1c(-c2nc(C(C)C)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,503.6030000000003,5.140500000000005,0.0,9.0,6.0
50073287,CCCCCc1noc(-c2c(C(=O)OCC)c3c(-c4ccccc4)cc(N4CCOCC4)nn3c2CCC)n1,active,531.6570000000003,5.749800000000007,0.0,9.0,6.0
50073291,CCCc1c(-c2nc(CC)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,489.5760000000003,4.579500000000004,0.0,9.0,6.0
50073293,CCCCc1noc(-c2c(C(=O)OCC)c3c(-c4ccccc4)cc(N4CCOCC4)nn3c2CCC)n1,active,517.6300000000003,5.3597000000000055,0.0,9.0,6.0
50082564,O=C(NC(Cc1ccccc1)c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,407.5130000000001,5.624300000000005,2.0,2.0,6.0
50107720,CCOC(=O)C(F)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,309.3810000000001,3.773100000000003,1.0,3.0,6.0
50107733,CCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,381.51600000000013,5.6089000000000055,1.0,3.0,6.0
50006234,CN(C(=O)c1ccc(C#N)cc1)[C@H]1N(C)C(c2ccc(C#N)cc2)=NC1(C(F)(F)F)C(F)(F)F,active,479.38400000000007,4.083660000000003,0.0,5.0,6.0
50051784,CCCCCCCN(CCCCCSc1nc(-c2ccccn2)c(-c2ccccn2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,592.7600000000002,8.578800000000006,2.0,5.0,6.0
50602977,CCOC(=O)c1c(-c2nc(CCO)no2)c(CCO)n2nc(N3CCOCC3)cc(-c3ccccc3)c12,intermediate,507.54700000000025,2.1342,2.0,11.0,5.978810700930062
50602925,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(N)cc1,intermediate,514.5820000000003,4.440500000000003,1.0,9.0,5.978810700930062
50084175,CCCCCCCCCCCCn1nnc(C(=O)Nc2c(C(C)C)cccc2C(C)C)n1,intermediate,441.66400000000016,7.093100000000007,1.0,5.0,5.975925012692573
50623274,Cc1cc(C)c(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1C,intermediate,358.48500000000007,5.846160000000005,1.0,1.0,5.966576244513051
50030316,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,intermediate,430.5830000000001,7.557900000000007,1.0,1.0,5.962573502059376
51128098,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccc(N(C)C)cc2o1,intermediate,467.6790000000002,7.431800000000008,1.0,5.0,5.958607314841775
51128116,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cc(CO)ccc2o1,intermediate,454.6360000000002,6.858100000000007,2.0,5.0,5.958607314841775
51125433,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,intermediate,487.64100000000025,2.891300000000002,3.0,5.0,5.958607314841775
50779801,CCCN(CCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,383.5580000000001,4.421700000000004,2.0,3.0,5.958607314841775
51055506,CCCCCCCCCC=CS(=O)c1cc(O)c2c(OC)ccc(OC)c2c1O,intermediate,420.57100000000025,6.030200000000008,2.0,5.0,5.958607314841775
51053307,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)cc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,742.591,5.950800000000008,1.0,11.0,5.939302159646388
51053330,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(I)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,771.601,5.653800000000007,1.0,11.0,5.931814138253839
50474841,CC(=O)O[C@H]1CC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,intermediate,539.6250000000001,4.4120000000000035,1.0,9.0,5.920818753952375
50768288,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NCc1ccncc1)c1ccccc1,intermediate,430.59600000000006,5.981000000000005,3.0,3.0,5.920818753952375
50768308,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1c(Cl)cccc1Cl)c1ccccc1,intermediate,512.4810000000002,7.533000000000006,3.0,2.0,5.920818753952375
50779775,CCCCN(CC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,383.5580000000001,4.421700000000004,2.0,3.0,5.920818753952375
50969059,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)Cn3cnc(N)c4ncnc3-4)C[C@@H]1O2,intermediate,393.4470000000001,2.90252,1.0,8.0,5.920818753952375
51125422,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)/C=C/[C@H](C)C(Cl)(Cl)Cl,intermediate,446.029,5.409200000000004,1.0,2.0,5.920818753952375
51128137,CC(C)c1cccc(C(C)C)c1NC(=O)CSc1nc2ccccc2o1,intermediate,368.50200000000007,5.805400000000004,1.0,4.0,5.920818753952375
51138734,CC(C)c1cccc(C(C)C)c1NC(=O)[C@H]1CC[C@H](CSc2nc3ccccc3o2)CC1,intermediate,450.6480000000002,7.611800000000007,1.0,4.0,5.920818753952375
50329418,CCCCCCCN(CCCCCNc1ccc(-c2ccccc2)nn1)C(=O)Nc1ccc(F)cc1F,intermediate,509.64500000000015,7.508500000000007,2.0,4.0,5.91721462968355
50474125,CCCCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,508.81300000000016,8.866000000000003,2.0,3.0,5.896196279044043
50602926,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(O)cc1,intermediate,515.5660000000004,4.563900000000005,1.0,9.0,5.889410289700751
50061014,O=C(Nc1ccc(Cl)cc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,intermediate,408.2880000000002,6.8526000000000025,2.0,2.0,5.8873949984654255
50779892,CCCCCN(CCCCC)S(=O)(=O)NC(=O)Oc1c(C(C)C)cccc1C(C)C,intermediate,440.65000000000026,5.949000000000007,1.0,4.0,5.886056647693163
50084922,CCC1(CC)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1,intermediate,362.47300000000007,5.595500000000006,1.0,3.0,5.886056647693163
50602951,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCCC3)nn12,intermediate,449.5510000000002,4.907400000000004,0.0,7.0,5.886056647693163
50602898,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,intermediate,465.55000000000024,4.143800000000003,0.0,8.0,5.886056647693163
51128139,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ncccc2o1,intermediate,425.5980000000001,6.760800000000006,1.0,5.0,5.886056647693163
51128144,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2c(CN(C)C)cccc2o1,intermediate,481.70600000000024,7.4274000000000076,1.0,5.0,5.886056647693163
50082556,O=C(N[C@H]1c2cc(O)ccc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,433.5510000000001,6.1116000000000055,2.0,2.0,5.886056647693163
50474126,CCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,424.6510000000002,6.523800000000007,2.0,3.0,5.886056647693163
50623301,CCCCCCCCN(CCCCCCCC)C(=O)Nc1ccc(C)cc1C,intermediate,388.64000000000004,7.858340000000009,1.0,1.0,5.882728704344236
51284138,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(N5CCOCC5)nc4)cc3)nc2c1,intermediate,424.4260000000002,5.147300000000005,1.0,4.0,5.877784121727173
51284137,CN1CCN(c2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)CC1,intermediate,436.4810000000001,5.667500000000005,1.0,3.0,5.869023308394383
50474121,CCCCCCCCCCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,536.8670000000001,9.644599999999999,2.0,3.0,5.856985199745905
