mol_bdID,mol_smiles,bioactivity_class,mol_IC50
50084181,CCCCCCCCCCCCc1nnn(C(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,active,15.0
50061002,Cc1cc(C)c2ncc(NC(=O)Nc3c(F)cc(F)cc3F)c(-c3ccccc3Cl)c2c1,active,15.0
50088278,CCCCCCCCCCCCc1cc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)on1,active,15.0
50477999,CC(C)c1cccc(C(C)C)c1NC(=O)N(c1ccccc1)c1nnn(CCCCCCCCOC2CCCCO2)n1,active,16.0
50081768,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)ccc2c1OCCC2=O,active,16.0
50058727,CCCCCCCN(CCCCCS(=O)(=O)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,16.0
50107714,CCCCCCCCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,16.0
50058719,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1c(F)cc(F)cc1F,active,16.0
50061003,Cc1ccc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2c1,active,16.8
50088287,CCCCCCCCCCCCc1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)o1,active,17.0
50768307,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccccc2)CCCC1,active,17.0
50529976,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cc(N)cc3C(C)C)CCN(c3ccccc3OCCCO)CC2)c1,active,18.0
50064496,c1ccc(-c2nc3n(c2-c2ccccc2)S3)cc1,active,18.0
50571819,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cc(N)cc3C(C)C)CCN(c3ccccc3OCCCO)CC2)c1,active,18.0
50088285,CCCCCCCCCCCCc1cc(C(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)on1,active,19.0
50474849,CC(=O)O[C@H]1CC[C@@]2(C)C(C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C23)C1(C)COS(C)(=O)=O,active,19.0
50708851,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,active,20.0
50821656,CCCCCCCC/C=C\CCCCCCCC(=O)Nc1ccccc1,active,20.0
50474044,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1nc2ccccc2o1,active,20.0
50107721,CCCCCCCCCCCCC(C)(C)OC(=O)C(C(=O)Nc1c(OC)cc(OC)cc1OC)c1ccccc1,active,20.0
50051751,CCCCCCCN(CCCCCSc1nc(C(C)C)c(C(C)C)[nH]1)C(=O)Nc1ccc(F)cc1F,active,20.0
50058729,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Oc1ccccc1,active,20.0
50058731,CCCCCCCCNC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1c(F)cc(F)cc1F,active,20.0
50058758,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)NC(C)C,active,20.0
50051801,CCCCCCCN(CCCCCSc1nc(C2CCCCC2)c(C2CCCCC2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,20.0
50835198,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCO)c2)c2cccnc21,active,21.0
50107722,CCCCCCCCCCCCC(C)OC(=O)C(C)(C)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,21.0
50084183,CCCCCCCCCCCCc1nnn(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1,active,21.0
50060990,O=C(Nc1ccc(F)cc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1Cl,active,21.2
51284272,O=C(O)[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5ccc(Cl)cc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
51284273,O=C(O)C1CC(Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)C1,intermediate,2000.0
51284275,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)cnc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
50474120,CCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2000.0
50004365,CN(C)c1ccc(-c2nc(SCCOCCSc3[nH]cnc4ncnc3-4)[nH]c2-c2ccc(N(C)C)cc2)cc1,intermediate,2040.0
51061837,CCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(C)=O,intermediate,2060.0
50004299,CCCCCCN(CCCCCSc1nc2cc(C)ccc2[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2060.0
51125434,C[C@@H](C[C@H]1C(=O)N(C)[C@@H](C[C@H](C)C(Cl)(Cl)Cl)C(=O)N1C)C(Cl)(Cl)Cl,intermediate,2100.0
50779872,C=CCN(CC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2100.0
50474829,CC(=O)OCC1(C)C2C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5ccc[n+](C)c5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,2100.0
50474839,CC(=O)OCC1(C)C2C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4C(=O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,2100.0
50004281,CCCCCCCN(CCCCCSC1=NC(=O)C(c2ccccc2)(c2ccccc2)N1)C(=O)NC(C)C,intermediate,2140.0
50602928,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1CC,intermediate,2170.0
50779860,CCCCCN(CCCCC)S(=O)(=O)NC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,intermediate,2200.0
51128145,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccc(CO)c2o1,intermediate,2200.0
50779877,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,intermediate,2200.0
51068452,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(C#N)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,2200.0
51053321,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(C#N)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,2230.0
50623298,CCCCCCCN(Cc1ccco1)C(=O)Nc1cc(C)c(C)cc1C,intermediate,2240.0
51128114,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccc(O)cc2o1,intermediate,2300.0
50779832,CCCCN(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2300.0
50474136,CCCCCCCCCCCCCC(c1ccccc1)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2300.0
50053386,O=C(NC(Cc1ccccc1)c1ccncc1)C(c1ccccc1)c1ccccc1,intermediate,2300.0
50768290,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1cc2ccccc2[nH]1)c1ccccc1,intermediate,2300.0
50051796,CCCCCCCN(CCOCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2300.0
50329419,CCCCCCCN(CCCCCNc1cc(-c2ccccc2)c(-c2ccccc2)nn1)C(=O)Nc1ccc(F)cc1F,intermediate,2320.0
51128100,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccc(CN(C)C)cc2o1,intermediate,2400.0
51055505,CCCCCCCCCCC=CS(=O)c1cc(O)c2c(OC)ccc(OC)c2c1O,intermediate,2400.0
50974850,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](CC(=O)O)CC2)nc1C(N)=O,intermediate,2400.0
50474854,CCCCO[C@H]1c2c(cc(-c3cccnc3)oc2=O)O[C@@]2(C)C1[C@@]1(C)CC[C@H](OC(C)=O)C(C)(COC(C)=O)C1C[C@@H]2OC(C)=O,intermediate,2400.0
50051808,CCCCCCCN(CCCCCSc1nc(-c2ccc(O)cc2)c(-c2ccc(O)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2400.0
50082550,O=C(N[C@@H]1c2cc(O)ccc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,2400.0
50053395,COc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2cccc(OC)c2)cc1,intermediate,2400.0
50082537,COc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2cccc(OC)c2)cc1,intermediate,2400.0
50004378,O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCc1ccccn1,intermediate,2440.0
50004254,CCCCCCN(CCCCCSc1nc2ccccc2n1C)C(=O)Nc1ccc(F)cc1F,intermediate,2490.0
51105766,COc1c([C@H](CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,intermediate,2500.0
50768317,COc1ccc(C(=O)NC(C)(C)CNC(=O)Nc2c(C(C)C)cccc2C(C)C)cc1,intermediate,2500.0
50768325,CC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,intermediate,2500.0
50768361,CC(C)c1cccc(C(C)C)c1NC(=O)OCC(NC(=O)OC(C)(C)C)c1ccccc1,intermediate,2500.0
50779827,CCN(CC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2500.0
50474853,CCCC(N)C(=O)O[C@H]1CC2[C@](C)(CC[C@@H]3OC(=O)OC[C@@]23C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,intermediate,2500.0
50602930,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1CCCOC,intermediate,2560.0
50004275,CCCCCCN(CCCCCSc1nc2c([nH]1)CCCC2)C(=O)Nc1ccc(F)cc1F,intermediate,2580.0
50602931,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1C,intermediate,2590.0
50762088,Cn1c(SC[C@H]2C[C@](C)(O)CC(=O)O2)nc(-c2ccccc2)c1-c1ccccc1,intermediate,2600.0
50768293,COC(=O)CCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,intermediate,2600.0
50623264,CC(C)(C)CCN(Cc1cccs1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl,intermediate,2620.0
51053314,COc1ccccc1C(=O)O[C@H]1C[C@H]2[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,intermediate,2690.0
50779889,C=CCN(CC=C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,2700.0
50082545,O=C(N[C@@H]1c2ccccc2OC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,intermediate,2700.0
50082541,O=C(N[C@@H]1c2ccccc2CC[C@@H]1c1ccccc1O)C(c1ccccc1)c1ccccc1,intermediate,2700.0
50466125,CCCCCCCC/C=C\CCCCCCCC(=O)N1CCc2cc(OC)c(OC)cc2C1Cc1ccc(OC)c(OC)c1,intermediate,2700.0
50779867,CCCCCCCCN(CCCCCCCC)S(=O)(=O)NC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,intermediate,2700.0
51138744,CC(C)c1cccc(C(C)C)c1NC(=O)/C=C/CCCSc1nc2ccccc2o1,intermediate,2700.0
51068449,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2F)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,2700.0
51068453,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(Cl)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,2700.0
51284269,CN1CCN(c2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cn2)CC1,intermediate,2717.0
50004343,CCCCCCN(CCCCCSc1nc2ccccc2s1)C(=O)Nc1ccc(F)cc1F,intermediate,2730.0
51061836,CCC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)CC,intermediate,2760.0
50004332,CCCCCCCN(CCCCCOC1=NC(S)=NC1(c1ccccc1)c1ccccc1)C(=O)NC(C)C,intermediate,2790.0
50004261,CCCCCCCN(CCCCCSC1=NC(=O)C(c2ccccc2)(c2ccccc2)N1)C(=O)NC(C)C,intermediate,2790.0
51128110,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cnccc2o1,intermediate,2800.0
51125427,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,intermediate,2800.0
51128136,CC(C)c1cccc(C(C)C)c1NC(=O)CCCSc1nc2ccccc2o1,intermediate,2800.0
51128141,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cc(O)ccc2o1,intermediate,2800.0
51053312,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(O)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,2800.0
51068459,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,2800.0
50768312,CCOC(=O)N1CCN(CCCCCC(=O)NC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)CC1,intermediate,2800.0
50768339,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)CCCCCN(CCO)CCO)c1ccccc1,intermediate,2800.0
50053377,Nc1ccc(C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,intermediate,2800.0
51055488,CSC1=CC(=O)c2ccccc2C1=O,intermediate,2820.0
50004265,CCCCCCCN(CCCCCSc1ncc[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2850.0
51061835,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)c1ccccc1,intermediate,2860.0
50623313,O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1ccccc1)Cc1ccccc1,intermediate,2860.0
50058723,CCCCCCCN(CCCCCSc1ncc[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2900.0
50004363,CN(C)c1ccc(-c2nc(SCCOCCSc3[nH]cnc4ncnc3-4)[nH]c2-c2ccc(N(C)C)cc2)cc1,intermediate,2990.0
51052032,O=C(O)c1cccc(OCC2CCN(c3ccc(NC(=O)c4cccc(Oc5ccccc5)c4)cn3)CC2)c1,intermediate,3000.0
50082563,O=C(N[C@@H]1CCCC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,intermediate,3000.0
50082532,COc1ccc([C@H]2CCCC[C@H]2NC(=O)C(c2ccccc2)c2ccccc2)cc1,intermediate,3000.0
51128113,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccnc2o1,intermediate,3000.0
51068455,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(F)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,3000.0
50623305,Cc1ccc(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1Cl,intermediate,3010.0
50004340,CCCCCCN(CCCCCSc1nc2ccccc2n1C)C(=O)Nc1ccc(F)cc1F,intermediate,3020.0
50004355,CC(C)NC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCc1ccccn1,intermediate,3050.0
50474847,CC(=O)OCC1(C)C2C[C@H](OS(=O)(=O)c3ccccc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,3100.0
50005512,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)C2CCCCC2)n1,intermediate,3100.0
51128109,CC(C)c1cccc(C(C)C)c1NC(=O)CCCSc1nc2ccccc2[nH]1,intermediate,3100.0
50004330,CCCCCCN(CCCCCSc1nc2ccccc2[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,3100.0
50058724,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(N)=Nc1ccccc1,intermediate,3160.0
50623315,O=C(Nc1ccc(Oc2ccccc2)cc1)N(Cc1ccccc1)Cc1ccccc1,intermediate,3180.0
50779852,Cc1cc(C(C)(C)C)c(OC(=O)NS(=O)(=O)N(C(C)C)C(C)C)c(C(C)(C)C)c1,intermediate,3200.0
50193430,CCCCCCCCNc1cc(-c2ccccc2)c(-c2ccccc2)nn1,intermediate,3200.0
50779863,CCCCN(CCCC)S(=O)(=O)NC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,intermediate,3200.0
51053342,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc4ccccc34)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,3200.0
51068470,CCCCC(=O)O[C@H]1C[C@H]2[C@]3(C)CO[C@@H](c4ccccc4C)O[C@H]3CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,intermediate,3200.0
50768322,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccncc1)c1ccccc1,intermediate,3200.0
50053389,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,intermediate,3200.0
50474033,COc1ccc(-c2nc(SCC(C)(CSc3nc4ccccc4o3)c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,intermediate,3240.0
50602932,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1C1CC1,intermediate,3250.0
50623311,Cc1cc(Cl)ccc1NC(=O)N(Cc1ccccc1)Cc1ccccc1,intermediate,3280.0
50474130,CCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,3300.0
50004263,CCCCCCCN(CCCCCSc1ncccn1)C(=O)Nc1ccc(F)cc1F,intermediate,3300.0
50004257,CCCCCCCN(CCCCCSc1[nH]cnc2nncc1-2)C(=O)Nc1ccc(F)cc1F,intermediate,3310.0
50084193,CCCCCCCCCCCCn1nnc(C(C(=O)NC(C)(C)C)c2ccccc2)n1,intermediate,3346.0
51055492,CCCCCCCCCCCS(=O)(=O)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,intermediate,3400.0
51068443,COc1ccccc1C(=O)O[C@H]1C[C@H]2[C@]3(C)CO[C@@H](c4ccccc4)O[C@H]3CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,intermediate,3400.0
50004347,COc1ccc(-c2nc(SCCOCCn3c(C)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,intermediate,3430.0
50058745,CCCCCCCN(CCCCCNc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,3500.0
50082562,O=C(N[C@@H]1c2cc(O)ccc2CC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,intermediate,3500.0
50084918,CC1(C)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1,intermediate,3500.0
50053380,O=C(NC(Cn1ccnc1)c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,3500.0
50004323,CCCCCCN(CCCCCSc1nc2ccccc2o1)C(=O)Nc1ccc(F)cc1F,intermediate,3500.0
50623293,CCCCN(CCCC)C(=O)Nc1cc(C)cc(C)c1,intermediate,3540.0
50004317,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)n1C)C(=O)Nc1ccc(F)cc1F,intermediate,3560.0
50009824,C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,3567.0
50779891,CC(C)c1cccc(C(C)C)c1OS(=O)(=O)NC(=O)OC1[C@@H](C(C)C)CCC[C@H]1C(C)C,intermediate,3600.0
50004300,CCCCCCN(CCCCCSc1nc2ccc[nH]c-2n1)C(=O)Nc1ccc(F)cc1F,intermediate,3600.0
50058750,CCCCCCCN(Cc1ccccc1CSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,3600.0
50058730,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)n1C)C(=O)Nc1ccc(F)cc1F,intermediate,3600.0
51128135,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCSc1nc2ccccc2o1,intermediate,3600.0
50768367,CC(C)c1cccc(C(C)C)c1NC(=O)NC(CNC(=O)c1ccccc1)c1ccccc1,intermediate,3600.0
50004301,CCCCCCN(CCCCCSc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1)C(=O)NC(C)C,intermediate,3600.0
50423026,CCCCCCCCN1CC(CCC(=O)O)c2c(C)cc(C)c(NC(=O)C(C)(C)C)c21,intermediate,3600.0
50623261,CCCCN(Cc1ccccc1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl,intermediate,3620.0
50623299,Cc1cc(C)c(NC(=O)N(Cc2ccccc2)Cc2ccccc2)c(C)c1,intermediate,3620.0
51061832,CCCNC(=O)[C@]1(C)[C@@H](OC(C)=O)CC[C@]2(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]3(C)[C@@H](OC(=O)c3ccc(C#N)cc3)C[C@H]21,intermediate,3640.0
50474026,COc1ccc(-c2nc(SCCCCCSc3ncnc4nc[nH]c34)[nH]c2-c2ccc(OC)cc2)cc1,intermediate,3650.0
51055460,CC(C)CNC(=O)/C=C/C=C/CCCC/C=C/c1ccc2c(c1)OCO2,intermediate,3700.0
51068440,Cc1cccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(C#N)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)c1,intermediate,3730.0
50623257,Cc1ccc(NC(=O)N(Cc2ccccc2)Cc2ccccc2)c(C)c1,intermediate,3770.0
51284244,Oc1ccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)cn1,intermediate,3784.0
50779885,CCCCCCCCN(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,3800.0
50004280,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)n1C)C(=O)Nc1ccc(F)cc1F,intermediate,3800.0
51053341,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cc4ccccc4s3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,3800.0
50466128,CCCCCCCC/C=C\CCCCCCCC(=O)N1Cc2cc(OC)c(OC)cc2CC1c1ccccc1,intermediate,3800.0
50004351,COc1ccc(-c2nc(SCCOCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,intermediate,3870.0
50623273,O=C(Nc1cc(Cl)cc(Cl)c1)N(Cc1ccccc1)Cc1ccccc1,intermediate,3890.0
51233120,O=C(O)[C@H]1[C@@H]2C[C@H](OC3CCN(c4ccc(-c5nc6cc(C(F)(F)F)ccc6[nH]5)cn4)CC3)C[C@@H]21,intermediate,3900.0
50779803,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(C)C,intermediate,3900.0
50004375,c1ccc(-c2nc(SCCCCCOCCc3ccccn3)[nH]c2-c2ccccc2)cc1,intermediate,3920.0
50004350,c1ccc(-c2nc(SCCCCCSCc3ccccn3)[nH]c2-c2ccccc2)cc1,intermediate,3930.0
50082555,O=C(N[C@H]1c2ccccc2CC[C@@H]1c1ccccc1O)C(c1ccccc1)c1ccccc1,intermediate,4000.0
51068472,CCCCC(=O)O[C@H]1C[C@H]2[C@]3(C)CO[C@@H](c4ccccc4)O[C@H]3CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,intermediate,4000.0
50053384,O=C(NC(Cc1ccccc1)c1cccnc1)C(c1ccccc1)c1ccccc1,intermediate,4000.0
50004342,CCCCCCCN(CCCCCSc1ccccn1)C(=O)Nc1ccc(F)cc1F,intermediate,4000.0
50004253,CCCCCCN(CCCCCSc1nc2ccccc2s1)C(=O)Nc1ccc(F)cc1F,intermediate,4000.0
50004267,CCCCCCCN(CCCCCSc1nc(O)c2ccccc2n1)C(=O)Nc1ccc(F)cc1F,intermediate,4000.0
50004286,CCCCCCCN(CCCCCSc1n[nH]c(-c2ccccc2)n1)C(=O)Nc1ccc(F)cc1F,intermediate,4000.0
50623285,CCCCN(CCCC)C(=O)Nc1cccc(Cl)c1C,intermediate,4040.0
50779862,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)NC(c1ccccc1)c1ccccc1,intermediate,4100.0
51128138,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccncc2o1,intermediate,4100.0
51128101,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,intermediate,4100.0
51055476,CCCCCCCCCCCCCCCSC1=CC(=O)c2ccccc2C1=O,intermediate,4130.0
